2018-04-05 13:46:38,1970-01-01 10:00:00,0,,,,39,4032,,0,0,0,14,Đắk Lắk
2018-04-10 00:52:11,1970-01-01 10:00:00,0,,,,39,4032,,0,0,0,17,Đắk Nông
2018-04-03 11:21:37,2018-04-03 11:22:13,1,Firefox,0,"",24,3781,,13,0,13,,
2018-04-05 01:12:11,1970-01-01 10:00:00,0,,,,34,3920,,0,0,0,,
2018-04-05 03:23:58,2018-04-05 17:48:51,7,Firefox,0,"",34,3920,1,0,0,0,,
2018-04-05 09:07:01,1970-01-01 10:00:00,0,,,,34,3920,,0,0,0,,
2018-04-06 02:24:39,1970-01-01 10:00:00,0,,,,34,3920,,0,0,0,,
2018-04-07 19:08:49,1970-01-01 10:00:00,0,,,,34,3920,,0,0,0,,
2018-04-08 16:59:46,2018-04-09 08:12:01,1,Firefox,0,"",34,3920,,0,0,0,,
2018-04-08 23:57:40,1970-01-01 10:00:00,0,,,,34,3920,,0,0,0,,
2018-04-09 23:32:47,1970-01-01 10:00:00,0,,,,34,3920,,0,0,0,,
2018-04-09 23:50:47,1970-01-01 10:00:00,0,,,,34,3920,,0,0,0,,
2018-04-10 00:09:21,2018-04-18 23:18:50,1,Firefox,0,"",34,3920,,0,0,0,,
2018-04-10 14:53:57,2018-04-10 14:55:20,1,Firefox,0,"",39,4032,,0,0,0,15,Bạc Liêu
2018-04-10 20:34:53,2018-04-14 08:57:42,1,Outlook,0,"",45,6932,,0,0,0,17,Bắc Giang
2018-04-10 20:34:53,2018-04-10 20:35:22,1,Firefox,0,"",45,6932,,0,0,0,17,Bắc Ninh
2018-04-10 15:56:36,1970-01-01 10:00:00,0,,,,39,4032,,0,0,0,16,Cần Thơ
2018-04-10 03:53:49,2018-04-14 23:15:22,2,Firefox,0,"",39,4032,,0,0,0,,Hà Nội
2018-04-10 20:19:39,2018-04-10 23:46:59,2,Firefox,0,"",45,6932,1,0,0,0,18,Hà Nội
2018-04-10 20:34:53,2018-04-23 20:28:45,3,Firefox,0,"",45,6932,1,2,0,2,17,Long An
2018-04-10 14:54:27,2018-04-10 15:19:19,1,Firefox,0,"",39,4032,,0,0,0,17,Lâm Đồng
2018-04-10 20:34:53,2018-04-20 22:20:18,1,Firefox,0,"",45,6932,,0,0,0,16,Nam Định
2018-04-10 12:54:46,2018-04-17 23:31:00,1,Firefox,0,"",39,4032,,0,0,0,17,Quảng Nam
2018-04-10 14:51:24,2018-04-10 14:51:44,1,Firefox,0,"",39,4032,,0,0,0,17,Thành phố Hồ Chí Minh
2018-04-10 20:34:55,2018-04-10 20:35:45,1,Firefox,0,"",45,6932,,0,0,0,16,Thành phố Hồ Chí Minh
2018-04-10 20:34:55,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,18,Thái Bình
2018-04-10 20:19:39,2018-04-11 00:05:12,5,Firefox,0,"",45,6932,1,0,0,0,18,Thừa Thiên - Huế
2018-04-10 03:34:21,2018-04-10 03:37:25,1,Firefox,0,"",34,3920,,0,0,0,,
2018-04-10 14:43:56,1970-01-01 10:00:00,0,,,,34,3920,,0,0,0,,
2018-04-10 20:19:39,2018-04-10 21:34:45,1,Firefox,0,"",45,6932,,13,0,13,,
2018-04-10 20:19:39,2018-04-10 21:34:45,1,Firefox,0,"",45,6932,,0,0,0,,
2018-04-10 20:19:39,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,,
2018-04-10 20:19:39,2018-04-15 21:19:15,3,Firefox,0,"",45,6932,1,0,0,0,,
2018-04-10 20:19:39,2018-04-11 01:38:27,1,Firefox,0,"",45,6932,,0,0,0,,
2018-04-10 20:19:39,2018-04-10 22:36:16,1,Firefox,0,"",45,6932,,0,0,0,,
2018-04-10 20:19:39,2018-04-10 20:25:04,1,Firefox,0,"",45,6932,,0,0,0,,
2018-04-10 20:34:53,2018-04-10 23:53:34,1,Firefox,0,"",45,6932,,0,0,0,,
2018-04-10 20:34:53,2018-05-04 23:52:01,2,Firefox,0,"",45,6932,,0,0,0,,
2018-04-10 20:34:53,2018-04-10 22:17:13,1,Firefox,0,"",45,6932,,0,0,0,,
2018-04-10 20:34:53,2018-04-28 03:05:34,2,Firefox,0,"",45,6932,,0,0,0,,
2018-04-10 20:34:53,1970-01-01 10:00:00,0,,,,45,6932,,0,0,0,,
2018-04-10 20:34:55,2018-04-13 01:44:43,2,Firefox,0,"",45,6932,,0,0,0,,
2018-04-10 20:34:55,2018-04-17 02:18:46,6,Firefox,0,"",45,6932,1,0,0,0,,
